Username,Isi komentar,Jumlah like komentar,Waktu komentar
@adrianbachri,"Einstein file kebuka tuh berasa kayak rekaman videonya vegapunk yg lagi tayang di seluruh dunia one piece gak sih?  Dan di saat yg sama, Iran kyk mau di buster call sama AS (angkatan laut) & sriwil (gorosei) 😅",0,1 bulan yang lalu
@Adisaja-k1e,"Sumber chat gpt buat skrip , taro kamera di bantu dgn telemprompter, setelah itu buat video seolah cerdas banget padahal bkn peneliti profesional",0,1 bulan yang lalu
@ranggadifayana,hadirr,0,1 bulan yang lalu
@vikabotv2162,Agen ini mah,0,1 bulan yang lalu
@setiopamuji2826,Gw nunggu kapan beneran perang nuklir,0,1 bulan yang lalu
@juliantijahja,"Klo ust Felix pernah jd agen pulsa, kalo Koide cocok nya agen apa ya kira2 😁",0,1 bulan yang lalu
@So.raaaaaa,Pantes ko ga up di channel sndri,0,1 bulan yang lalu
@sylncereyes,"izin usul .. coba buka lagi tentang hitler. untuk cocokologi aja, sisanya kembali ke keyakinan masing-masing 🙏",0,1 bulan yang lalu
@AimanSheenaz,"Halo bang ""Kendati Demikian""",0,1 bulan yang lalu
@daunteh-g9d,"Semoga lu ga sering² diundang kesini bang, karna tiap ada muka lu artinya dunia ada masalah baru 😂",0,1 bulan yang lalu
@kingofstrike1234,gw rasa sih orang orang / pemimpin evangelican yg backing trump untuk menang itu semuanya termasuk,0,1 bulan yang lalu (diedit)
@HeniWiningsih-c3c,Hadir nih🎉,0,1 bulan yang lalu
@zidanfadlullah9893,aku hadir bg koi,0,1 bulan yang lalu
@NaReRa2013,Ditempat lu udah dibahas bang. Tetep bakal nonton walaupun disini udah dibahas,0,1 bulan yang lalu
@rikadumai7748,Lu sulap di menit 38 detik 45,0,1 bulan yang lalu
@irgidisini2077,Kapan open mic lagi bang? Pake bahasa thailand tapi,0,1 bulan yang lalu
@andreastitus5920,Aku ndue konco mirip banget karo sampean mas. 😀🫣,0,1 bulan yang lalu
@aprobaliofficial1625,Aloha Koide ❤,0,1 bulan yang lalu
@TheofaOfficial,Duet Ama drama pongrekun bro,0,1 bulan yang lalu
@AndiAlim-de8xp,☝🏻,0,1 bulan yang lalu
@AuliaLia-w8t,"Bang, up di sepulang sekolah bisa ga, tentang rangkungman 3jt file nya",0,1 bulan yang lalu
@adekurniawan4668,loh kok kou nongol lagi,0,1 bulan yang lalu
@bagaswinataaa,Onepiece dunia nyata bg,0,1 bulan yang lalu
@ghinafaizahsobari1080,bahas juga dong min di sepulang sekolahhh,0,1 bulan yang lalu
@isnainilinia,Om ded ketemu bang koi banyak menghela napas 😭😭,0,1 bulan yang lalu
@baguspermana6320,Channel fav gw ❤,0,1 bulan yang lalu
@Spaletti-e2p,Yang dimaksud tentang bayi itu apa ya?   Bagi yang paham tolong kasih tahu gw dong...!! 😭,0,1 bulan yang lalu (diedit)
@Fariez_Urpal,Panggilan timnas,0,1 bulan yang lalu
@IqbalFikri-tm3wv,Bahan di Chanel sepulang sekolah dong bang dengan versi beda hihihuhu,0,1 bulan yang lalu
@IoIT21gzz,Hadir introstop🙋🏻‍♂️,0,1 bulan yang lalu
@miyaawcute,Bang koi😽,0,1 bulan yang lalu
@LillaTriSuhartini,"Gue takut yg salah diangap biasa/GPP karena ada yg lebih parah, terlalu banyak berfikir akhirnya capek dan cuek atau ngikutin terus akhirnya kebawa arus 😔",0,1 bulan yang lalu
@april-xv3fw,hadir 😔,0,1 bulan yang lalu
@VicoAndika,EL Putin hadir slava Russia Uraaa 🙌🏻👏🏻🇮🇩🇷🇺🌏🦅,0,1 bulan yang lalu
@dreamworldyt9159,keren si aa ini😂,0,1 bulan yang lalu
@ferdianadwiparwati3467,Kok d thumbnail and judul gk ada Face + name lu sih Bang,0,1 bulan yang lalu
@fadhlynugraha9998,"film tentang bayi itu ada bang yang judulnya ""the Serbian film"". Emg ga ada adegan nya, cuma kalimatnya mengarahkan ke hal itu",4,1 bulan yang lalu
@IraAri-e1d3e,Gimana bang menurut ente klo A.I itu adalah alien ?,2,1 bulan yang lalu
@Yayan957,​ @IraAri-e1d3e bukan lah... Banyak banget kecacatan nya. Aku sering nemuin kecacatannya,0,1 bulan yang lalu
@ceritainfilm2281,Sengaja unlike biar di bacaaaa,0,1 bulan yang lalu
@MandaFana257,Iblis..kan memang ada iblis yg lahir jadi manusia..fisik manusia tapi rohnya/jiwanya iblis,3,1 bulan yang lalu
@simplethink5352,"""Poor babies""....Yes... deeply sad for them... speechless... i can't stop crying...😢😢😢😢",2,1 bulan yang lalu
@trievanyanhff5082,Ngiblis banget sumpah mereka 😢,2,1 bulan yang lalu
@MuhammadAuzi-e2e,Bang gua ga ngerti maksud nya yang bayi itu gmna,0,1 bulan yang lalu
@ourgoalistofindpeaceinlife,"​ @MuhammadAuzi-e2e  Itu maksudnya mulut bayi dibuat sedot kel*min dia sambil dengerin suara ortunya biar makin kuat sedotannya, SETAN bener mereka itu🤬   Naudzubillah min dzaalik kasihan banget bayi-bayi itu 😭",0,1 bulan yang lalu
@edho21st,"kalo emang ada sesuatu yg dasyat pasti ada ditulis di Al-quran, maka dr itu saya tidak vaksin. 😊",1,1 bulan yang lalu
@brianbrishia7817,"Gak cuman agama islam aja... Orang yg Agama Kristen pun juga dilarang ibadah di greja,, bisa masuk greja pun syarat nya harus vaksin,, orang tua ku Kristen,, masa"" Covid ibadah nya daring, pakek zoom.. Karena ibuku gak vaksin.. Tapi baik agama islam atau Kristen kalau iman nya kuat,, akidah sbg orang ber agama gak akan hilang",1,1 bulan yang lalu
@naavahdwiramadhani,"Tenang saja, itu hanya sebentar, dan itu juga karena dipaksa, jasi gak usah lebay merusak islam, gaklah. Skeng islam baik2 saja, masih banyak ulama, penghapal qur'an dan orang2 dermawan...",1,1 bulan yang lalu
@innocentboy7176,Ga ada yg peduli itu..yg penting bisnis😂,0,1 bulan yang lalu
@AbdulMufid-o2y,Dan Aku merasakan banyak nya perubahan setelah vaksin 😢,0,1 bulan yang lalu
@dinaregina4046,​ @AbdulMufid-o2y saya kena autoimun lupus Hbs vaksin 😢,0,1 bulan yang lalu
@satriapermana3131,​ @AbdulMufid-o2y sy terbebas dr vaksin 😊,0,1 bulan yang lalu
@SUMBER_TANI_TIMIKA,"​ @AbdulMufid-o2y nggak juga, itu hanya sugesti anda bang.",0,1 bulan yang lalu
@MangdeKertiyasa,semua agama gk boleh kumpul waktu itu 😊,0,1 bulan yang lalu
@yampcb,"intisarinya dr kejadian di file  dia bisa saja menurut sy pribadi.   apa apa yg dia lakukan. utk persembahan.  istilahnya di klo di Indonesia.  dia para elit pd ngecupang/melakukan ritual persembahan.  dr jin tersebut nyuruh pelakunya untuk ini, itu. dan pelaku ritual itu mau dan taat pd jin jin yg mereka sembah.  makanya mereka nurut apa apa yg dia suruh. walopun mereka org berduit,",0,1 bulan yang lalu
@UrangKoetai,Nabi palsu itu bernama paulus yg merubah ajaran Yesus,9,1 bulan yang lalu
@banyu_urip88,​ @UrangKoetai nabi palsu itu dr Arab bukan Paulus.,3,1 bulan yang lalu
@desimeonk3108,​ @UrangKoetai  Betulll......,0,1 bulan yang lalu
@kelvinGeminy29,"Ya inilah, akhir zaman yang seperti tertulis di kitab Wahyu..!",2,1 bulan yang lalu
@damanae7963,Ada di jg nabi 3thn,0,1 bulan yang lalu
@damanae7963,Bibel 1828 ncus napsu 3th,0,1 bulan yang lalu
@majumapan_08,Dulu di jombang kan udah ada nabi palsu 😂😂,0,1 bulan yang lalu
@So.raaaaaa,Bahlil,0,1 bulan yang lalu
@bagushardcolder2558,PAULUSSSSSS,0,1 bulan yang lalu
@kucingoren-d2g,"Nabi palsu udah keliatan semua, Rizieq, Bahar Bule, dan antek2 mereka lainnya.",9,1 bulan yang lalu
@bbb017-53,"Yang perlu di edukasi adalah orangtuanya kalau miskin kb aja atau pake kondom gausah punya anak kalau ga mampu nyekolahin, ga mampu kasih makan jangan dikit dikit salahin pemerintah itu kesalahan ortunya masa hal se sepele itu mereka ga bisa kasih",35,1 bulan yang lalu
@SintaNays6430,​ @bbb017-53 lah katanya pemerintah mensejahterakan rakyat dan mengentas kemiskinan,6,1 bulan yang lalu
@rezatechid," @bbb017-53  yg perlu edukasi itu lo, lo beruntung lahir di keluarga yg cukup untuk makan sehari2. bayangkan lo lahir di keluarga yg tidak cukup untuk makan sehari2 dan tempat tinggalmu dan lingkunganmu tidak layak dan saat lo dewasa susah cari kerja yang ada hanya cara bisa bertahan cari makan bukan uang",5,1 bulan yang lalu
@zulfanhasibuan8579,"​ @bbb017-53 masalahnya APBN itu dari pajak rakyat, seharusnya dikembalikan oleh pemerintah utk kesejahteraan rakyat, pake otak bro",0,12 hari yang lalu
@ilbirarizky4168,"Apasih, dana KIP pelajarnya mana ??? Dana itu  di salurkan melalui desa !!! Yang 300-500rb UNTUK PELAJAR dan data pelajar bukan disekolah tp di kelurahan/desa . Dan asal kamu tahu KIP itu diperuntukkan untuk KEBUTUHAN SISWA/PELAJAR yg dibagikan ke ortu !!! Usut perangkat desanya bukan mbg !!! Perkara pangan pada gaterima.",9,1 bulan yang lalu (diedit)
@andikawaratama826,"Entar ada bocah bundir gak bisa makan pemerintah disalahin pula, salah maning",5,1 bulan yang lalu
@Wiwin-he9ch," @andikawaratama826  ga bakal ada kasus kaya gitu ,saya lahir 1990 sampai saya lulus SMA baik baik saja anak sekolah ,terutama sekolah negri ,dan anaknya pinter pinter",1,1 bulan yang lalu
@BudiYanto-ln4or,MBG harus diteruskan ditambah gratis buku alat tulis itu yg benar Yg ada dipertahankan lalu ditingkatkan itu yg berfikir waras,5,1 bulan yang lalu
@noname-de-lunar,​ @BudiYanto-ln4or ga semua otaknya waras pak. masih banyak berseliweran sdm rendah nya🥲,0,1 bulan yang lalu
@Wiwin-he9ch,"dan heranya itu kepala BGN itu siapa namanya bilang klo anak putus sekolah bukan karena orang tua ga bisa kasih uang saku untuk anak ke sekolah,,,miris bgt karena MBG statment konyol kaya gitu bisa keluar",4,1 bulan yang lalu
@lilisa-ok3ww,Setuju stop mbg,4,1 bulan yang lalu
@noname-de-lunar,​ @lilisa-ok3ww tempatmu aja suruh berhentiin tempatku jangan soalnya banyak pengangguran lumayan lah ada lapangan pekerjaan,1,1 bulan yang lalu
@VennieLalamentik-zr2yi,"Sedangkan di negara2 maju tetap ada MBG,lalu apa alasan utk ditolak dsni ? Agar anak2 tetap kurang gizi ? Dan mayoritas jadi generasi bloon spt saat ini....??",2,1 bulan yang lalu
@farahmustika22,Lebih bagus sekolah rakyat di perbanyak jadi orang yang tidak mampu anak bisa sekolah bisa makan bergizi fasilitas lengkap,1,1 bulan yang lalu
@Wiwin-he9ch," @farahmustika22  no...cukup kasih rakyat pekerjaan yg punya gajih cukup untuk kebutuhan dalam jangka waktu gajian ke gajian berikutnya dan masih lebih untuk menabung...rakyat ekonomi menengah kebawah ga males kerja bro,asal ente tau mereka rela kerja dari pagi sampai malam hanya demi uang paling kurang lebih 100rb per hari...kadang jualan juga sepi ga bawa uang akhirnya rugi",0,1 bulan yang lalu
@zulykristanto7788, @farahmustika22  banyak siswa yang tidak mampu mengikuti kurikulum yang diterapkan di sekolah rakyat,0,1 bulan yang lalu
@ApaAja-e9w,"Kata bang panji percuma sekolah tetap tholol😂😂, jadi pendidikan perlu gizi juga perlu....mungkin masa depan udh GK ad komen kek diatas lagi karena gizi anak nak sudh tercukupi karena MBG",1,1 bulan yang lalu
@SintaNays6430,​ @ApaAja-e9w baru bikin akun? 😂,1,1 bulan yang lalu
@oceanproduction97,Up,0,1 bulan yang lalu
@nelvahasan,Alhamdulillah ga vaksin,0,1 bulan yang lalu
@thefuriess4225,"Sekolah menolak mbg trs dipanggil dinas pendidikan, dan akhirnya menerima, ya begitulah faktanya",0,1 bulan yang lalu (diedit)
@ashchanel1139,"Mau gmn lagi kalo mentalnya udah minta2 dikasi seperak pun dah seneng bgt , siapa yg mau nolak,  lebih baik uang itu untuk bangsa ini lebih mandiri ,",0,1 bulan yang lalu
@VIRALVIDEO-pz6oo,"kalian minta stop MBG, hehe,,itu GK bkl bisa.. pokoknya GK mungkin,,",0,1 bulan yang lalu
@AnakBangsa-lf8kn,susah lah pendidikan bisnis paling cuan.. makanya swasta masuk.. lu mau pintar harus bayar.. klo gratis yg ada manusia pintar makin banyak dan mau korup gampang ketauan😅,0,1 bulan yang lalu
@maliq_4982,"MBG Itu JANJI kampanye di depan Rakyat 58 % yang butuh dan memilih PRA-GIB, serta JANJI disaksikan MALAIKAT & TUHAN dan janji itu WAJIB ditepati.!!",0,1 bulan yang lalu
@dyah22310,Yuk...,0,1 bulan yang lalu
@thaherazis2920,"Begitu banyaknya dana dari pemerintah di lahap pihak sekolah,,, di daerah mu gak ada kah kepsek baru yg mendadak kaya???",0,1 bulan yang lalu
@darkan8622,Terus nanti ada kasus bunuh diri karena kelaparan yg disalahin pemerintah juga gitu aja terus,0,1 bulan yang lalu
@eriksudiyono9974,Saya lebih setuju mbg tetap ada Tetapi pengelola nya. Pekerjanya dari warga desa dan dengan dana desa. Ini lebih bijak. Karena semua kecipratan berkah nya. Mereka bisa bekerja dan menghidupkan ekonomi desa dengan para supplier dari warga desa yang dibina dan dibimbing untuk umkm berkembang. Dari pada dikuasai segelintir orang,0,1 bulan yang lalu
@NokeMediaIndonesia,Anak lapar emang bisa belajar ?,0,1 bulan yang lalu
@ikamustika7723,Kenapa cuma yg tidak suka yg selalu naik di berita …? Padahal MBG banyak yg suka tapi tdk di publiss.? Kenapa atau apakah anda kalah saing ?,0,1 bulan yang lalu
@dajjalsetan1116,Gw aja wktu sd nyolong terus buku kaka gw yg udah ditukis gw robek besoknya kaka gw nangis. Kaos kaki gw karetin. Celana bolong2 baju belel. Ampe mau lomba gw dianulir gara2 baju gw jelek sama guru dajjal. Ga ada yg peduli pemerintah hidup masing2 aja. Ga guna punya pemerintah jg. Yg gw sesalkan Knapa gw wni??,0,1 bulan yang lalu
@astrajinggabel8911,yess mbg bikin harga pangan naik bikin susah rakyat kecil,0,1 bulan yang lalu
@naavahdwiramadhani,"Faktanya orang tua diam saja, bisa jadi suka bisa jadi karena gak ada pilihan lain karena memang mbg memberikan makan secara langsung nyata..",0,1 bulan yang lalu
@verykurniawanchanell3022,its impossible,0,1 bulan yang lalu
@maullanaf9274,hahahahahahah kocak sekali bro yang satu ini,0,1 bulan yang lalu
@dalanancikarangan,"Bukan tidak mungkin juga di vaksin terkandung zat yang berbahaya yang bisa meledak jika terkena zat lain, seperti hanya permen mint yang di masukan ke soda,,, Jika orang di bumi tidak mau patuh ke elit global,,",0,1 bulan yang lalu
@HibahHanan,"Sekolah kan udh gratis klw negeri, Dan ada KIP jg bantuan Dr pemerintah",13,1 bulan yang lalu
@SintaNays6430,​ @HibahHanan aduh anak baru nongol di bumi,2,1 bulan yang lalu
@SintaNays6430,​ @HibahHanan NDASMU 😂,1,1 bulan yang lalu
@DewiKusuma-x5n,Buku bacaan dan alat tulis gratis lebih bermanfaat daripada MBG,1,1 bulan yang lalu
@oceanproduction97,Up,0,1 bulan yang lalu
@leedeen6039,"Ini  baru permulaan aja, bukan ke dalam2nya fitnah dajjal",0,1 bulan yang lalu
@ibrahimabiyoga8941,dampaknya juga kena walaupun lu di desa,0,1 bulan yang lalu
@mzrasyid,Ini blm lgi Dajjal nanti muncul.  Ya Allah betapa dahsat nya Fitna fitnah akhir jaman,2,1 bulan yang lalu
@divta_9099,​ @mzrasyid ya ai itu senjatanya,0,1 bulan yang lalu
@vikaangelica7495,Iya lagi.aku juga ngerasa gini.,0,1 bulan yang lalu
@UdinBima-v6l3e,"Saya pribadi merasa sudah sangat dekat...di tandai dengan beberapa Negara yg aktif melakukan PENGAYAAN URANIUM untuk berbagai kebutuhan termasuk  SENJATA PEMBUNUH MASAL..tiba saatnya nanti semua NUKLIR itu meledak dan radiasinya sampai seluruh dunia, semuanya punah...WALLAHUALAM BISAWAAB",0,1 bulan yang lalu
@RiskaDeviDevi-d5y,Aminnn yaaa rabbal alamin🤲🤲🤲🤲,0,1 bulan yang lalu
@abubakarlubis-b8p,aamiim 🤲,0,1 bulan yang lalu
@abubakarlubis-b8p,rutinkan dzikir pagi/petang atau ratib Al-atos/ratib Al-Hadad,0,1 bulan yang lalu
@malnauv,"betul kak, ada penjelasan & teorinya juga; karena hal2 memalukan yg disebar seperti file epstein itu biasanya udh basi/tidak membahayakan. limited hangout/controlled release itu taktik dmn informasi rahasia yg memalukan sengaja dibocorkan secara terkontrol buat mengalihkan perhatian, membingungkan publik, atau melindungi kebenaran yg lebih besar dan lebih dark lagi.   tujuannya ya jelas untuk “mengorbankan” beberapa pihak atau fakta yg udah basi atau ga membahayakan elite itu sendiri, sembari menguburkan rahasia yang sebenarnya bakal/udh terjadi (ini biasanya teknik2 intelejen US/CIA).   inget gaes ini bukan puncak, tapi justru awal (atau pengalihan) dari sesuatu yg LEBIH BESAR nantinya. inget, “the real danger is not the crime that is revealed, but the crime that remains hidden in plain sight, normalized by the spectacle of the ‘reveal’ itself” kalo menurut teori sosial spektakel. jd cukup jadiin pegangan, pengetahuan, hint/clue. jgn berlarut2 dgn hal ini. pasti bakal ada sesuatu yg lebih besar lagi nantinya, pegang omongan saya",21,1 bulan yang lalu
@Srihatfi,"Bukan terexpose, emg file ini kudu di beberkan krn bersangkutan sm president US skrg.",2,1 bulan yang lalu
@sarita3559," @Srihatfi oposisinya Trump mau menjatuhkan dia dengan minta dia rilis file tsb. Padahal file tsb udah bukan Trump yg pegang. FBI yg pegang. Gak tau kenapa rilisnya lama banget, mungkin karena halamannya banyak 3jt halaman jadinya FBI masih belum selesai investigasi. Kalau belum selesai investigasi ya belum boleh rilis. Padahal Trump udah bilang rilis aja ke FBI.",2,1 bulan yang lalu
@thuwailib95,Ngeriiii,1,1 bulan yang lalu
@yuyunsstories2030,"Agenda apalagi para penjahat itu ya Allah,lindungi kami ya Rabb 😢",1,1 bulan yang lalu
@keepsmile7726,Nh ini sepemikiran,0,1 bulan yang lalu
@bty_xyz,Masuk akal sih,0,1 bulan yang lalu
@basirsipetualanggokil8221,Sok tau 😂😂😂,0,1 bulan yang lalu
@LGRId-k1l,"​ @basirsipetualanggokil8221 bukan sok tau, agendanya Uda di mulaii dari jauh jauh masa lalu. Lo ngikutin konspirasi ga si?main Internet taun brapa? Redit 4chan Kaskus forum2 lama bahas beginian udah lama. Dan semua terbukti benar, kenapa skrg baru di ungkap ke publik karena publik udah ke gambar bakal cuma ribut tapi ga ngapa ngapain contohnya Lo, malah ngatain orang karena apa, uji coba nya pas covid kebanyakan manusia nurut2 aja sama covid tanpa punya pikiran kritis buat melawan. Ini psyops! Susah emg kalo IQ ga nyampe.",3,1 bulan yang lalu
@ryufast3237,Kan ada istilah demi mendapatkan ikan yang lebih besar maka umpannya pun harus besar 😂,0,1 bulan yang lalu
@istiria1464,Cerdas,0,1 bulan yang lalu
@RioDejeniro-i5n,S7,0,1 bulan yang lalu
@tanahair1945,"bagian adegan plotwis kalau Analogi film,, ada Agenda di dalam Agenda. unpredictable",0,1 bulan yang lalu
@dedirukmana7285,"sampe gemeteran ya kalian ngobrolnya , takut banyak keceplosan , dan takut juga sama elit global , takut tiba2 ilang 🗿",1,3 minggu yang lalu
@matamata163,"Paling kesel pas covid,vaksin itu di paksa.",57,1 bulan yang lalu
@namiraaqila1643,"Sedih nya anak2 di Palestina masih kedinginan dan kelaparan.. bgitu jg dgn rakyat yg kena bencana alam d s3luruh NKRI.  Menyelamatkan banyak nyawa?  Smoga banyak ortu2 yg mdidik anak2nya dg lebih manusiawi lg agar mereka ingin jd peneliti rajin yg jujur, pendidik yg baik, pemimpin negara/perush yg bijaksana, dan ayah ibu yg punya hati dan akal, bukan hanya jd kaya raya dan terkenal tp tanpa hati dan akal.",95,1 bulan yang lalu
@eazy-e111-h3h,"Jadi inget jerinx. Selain berani menyuarakan isi hatinya beliau juga bisa baca semuanya. Maksud saya kita jangankan berani buat bersuara, baca situasi global aja kita gabisa. Sekarang yg jerinx omongin kurleb 5 tahun lalu sekarang beneran kebuka. Respect for u jerinx",19,1 bulan yang lalu (diedit)
@Anciawijaya,luar biasa..komjen Dharma ..salut buatnya...dia terang2 gan covid 19 bohong konspirasi,4,3 minggu yang lalu
@endangsutio5434,"COVID dibuat untuk ini om Dedi  Data genomik adalah informasi digital hasil pengurutan (sequencing) DNA, yang mencakup struktur, fungsi, dan susunan lengkap genetik suatu organisme. Data ini mencakup miliaran basa DNA yang menentukan cetak biru biologis, digunakan dalam penelitian medis untuk mendiagnosis penyakit, memprediksi risiko, dan mempersonalisasi pengobatan (genomic medicine).",38,1 bulan yang lalu
