Username,Isi komentar,Jumlah like komentar,Waktu komentar
@abulourachannel5736,34:24 yg bener itu penggatian kiswah dilakukan pada tanggal 9 dzulhijah bang...karena saat itu jamaah haji sedang wukuf di arafah dan masjidil haram dalam keadaan kosong karna tidak dibenarkan untuk melakukan tawaf di hari tersebut...,1,1 bulan yang lalu
@thejackal7937,HAHAHHAHAHA SRI MULYANI HAHAHAHHAHAHAHA TELL ME SOME THING I DONT KNOW 😂😂😂😂😂,0,1 bulan yang lalu
@BulqisMdf,"bang Hiro makasih yaa udah bawain kasus ini jadi beneran paham krn seliweran Mulu di sosmed tapi ga ngerti 😂  btw salfok sama kantung mata bang Hiro yg bengkak 😢 sehat² yaa bang, istirahat yang cukup babang glowing kitaaa ❤",0,1 bulan yang lalu
@mnm8dotcom,"gue gapercaya kalo Epstein ni beneran meninggal, pasti kematiannya dipalsukan & dia diumpetin",1,1 bulan yang lalu
@AfriliaMauliddiah,Neraka : alamak sodapnyoo...boleh ni besok jadi steak 1000 T,0,1 bulan yang lalu
@SariSarah-y1w6m,Aku juga dulu ART di Saudi... Majikan yang cewek bilang..mata kamu lihat diam.telinga kamu dengar diam.😊.. Bukan lulusan S1 jadi guru + kerja di Bank.. apa dia paki. Pemikat pelet 😊.. Di pasti bukan bundir tapi di bunuh 🤦.. biar tutup mulut 😊... Biar pun dia banyak duit.masih ada yang lebih banyak duit d atasnya dia 😂😂😂😂😂😂. Terima kasih bang. Jaga kesehatan istirahat..bang ❤,0,1 bulan yang lalu
@MentariCantik-b6w,"Kejahatan EG itu seperti gunung es. Yg muncul ke permukaan itu hanya puncaknya yg bentuknya seuprit. Alasnya, yang didasar segede gaban, yg tidak nampak itulah kejahatan yg sebenarnya.",1,1 bulan yang lalu
@AregalWibovovitch,Klo di Wakanda org2 kyk Jeffrey mah gak perlu dipenjara 😂😂😂,0,1 bulan yang lalu
@ulmaismayanti2202,“ si jefri” 🤣,0,1 bulan yang lalu
@RatihIndriyawati,Tpi bnran klo bang hiro yg jelasin langsung paham 😂,0,1 bulan yang lalu
@ridhaafridha4689,Emang makin keluar dunia udah gila😭🙏🏻,0,1 bulan yang lalu
@NokSafurotun,Baby yg di blender jadi inget tc yg masuk sekte sesat di gereja..,0,1 bulan yang lalu
@joker9170,BANG KANTONG MATA ELUUU...😅😂,0,1 bulan yang lalu
@dwiicha3020,Aku takut virus zombie ke depannya benar2 ada 😢,1,1 bulan yang lalu
@allian-yq1rt,nahh ini yang gue tunggu kerna semager itu gue kepoin kasus ini tpi klo udh bang hiro yang cerita gas gue mah serasa gibah,0,1 bulan yang lalu
@yulienasution5237,Akhirnya tau jg aawal kasusnya...tengkyu babuku...❤,0,1 bulan yang lalu
@AntoniaMedianaUtamiDewi,Suka banget sama kacamatanya bang hiro 😎,0,1 bulan yang lalu
@m_hayati5393,nunggu bang hiro said ada gilak2nya nih si Jepri😂,0,1 bulan yang lalu (diedit)
@hynvt,appreciate banget Thank you❤,0,1 bulan yang lalu
@dianaristia9278,Akhirnya bisa bobo nyenyak 😊😊😊jazakallah khoir bang,0,1 bulan yang lalu
@rouhifidak7140,Kangen bgt sama bang hiro,0,1 bulan yang lalu
@hersantirahayu4791,Akhirnyaaa dibahas !,0,1 bulan yang lalu
@fcute454,Dari kemarin nungguin epstein versi abang,0,1 bulan yang lalu
@distytiara,"makasiiih banggg, best, jadi paham :_LUV:",0,1 bulan yang lalu
@arifayuniam1295,Loppppp loppppp bang horo❤❤❤❤❤,0,1 bulan yang lalu
@RoseMary-is9jp,Akhirnya ngerti jg ... Mmsih bg hiro,0,1 bulan yang lalu
@etherealeaa,love you babang glowing,0,1 bulan yang lalu
@ayustela5432,Walah weh akhirnya ada teman makan,0,1 bulan yang lalu
@nadyaazalia2107,❤❤❤❤❤❤ Love sekebon untuk Babang Glowing,0,1 bulan yang lalu
@didanovia9876,ay lu tau ajaaaa gw tiap masak nyiapin bekel denger in lu😂,0,1 bulan yang lalu
@bolala4528,Mantap abangkuu,0,1 bulan yang lalu
@atthayaaqila1680,"Itu sri mulyani jangan"" ikut ikutan  beli peria peria muda juga 🤭🤣🤣🤣🙏",0,1 bulan yang lalu
@tisnalestari4026,Akhirnya setelah nungguin 😮,0,1 bulan yang lalu
@nindyarach871,Ini penjelasan yang  paling jelas,0,1 bulan yang lalu
@channiee_77,Makasihhh bang rangkumannya👍,0,1 bulan yang lalu
@diraahh9242,"Eh babu, lu gak di pecat dari kantor kan, kok tumben rajin banget upload video",0,1 bulan yang lalu
@HeadLock20,Membayangkan bahwa di detik ini pun ada korban yang nggak berani speak up dan pelakunya masih belum ketahuan itu benar-benar Bikin merinding,0,1 bulan yang lalu
@hanaazizah9544,Itu kiswah ka bah bakal jadi saksi di hari kiamat nanti 😂,0,1 bulan yang lalu
@Shasha-n8h3b,"Di netflix udh ada film dokumenter epstein, gak kuat nontonnya😢",0,1 bulan yang lalu
@yuniwarningsih1818,Hayo para detektif dadakan ini PR buat kalian 😊,0,1 bulan yang lalu
@ibuandherboys,Mbak es masih nonton babang glowing ga? 😂 Wkwkwk,0,1 bulan yang lalu
@shinta-e,"banyak yg beranggapan pulaunya epstein lebih pantas di azab daripada di aceh 😅😂 emang bener juga sih, tapi azab di dunia itu tidak lebih perih daripada azab di akhirat",2,1 bulan yang lalu
@estapramanita3021,Dan setan pun melamun sambil berkata dalam hati : kok bisa ya manusia begitu,0,1 bulan yang lalu
@fettyv4246,"bang tau ga si gw subs lu dari jaman gadisss 2018an kayanya, ampe kuliah ampe skrg udah nikaaaah😂 doain gw cepet hamil ya bang udah 7 bulan kosong hehe",0,1 bulan yang lalu
@asakikids7491,"Udah nonton dokumenter nya di netflix, tp kalo di amati dr orangx dia g bakal bundir deh...  Dan aku kepikiran hartanya yg sebanyak itu ntar kemana ya 😂",0,1 bulan yang lalu
@yuniati24,4:55 indonesia banget ya ada chat tukang galon,0,1 bulan yang lalu
@rannydevi,"Gw pikir orang Amrik tuh bebas bgt, saking bebasnya selalu ada aja kelakuan orang-orang yg aneh,",1,1 bulan yang lalu
@mamaznoe,stephen hawking gaya2an jadi gadun hadeehhhh 😂😂😂😂,0,1 bulan yang lalu
@djisamsoet,Buat gw yang ga bisa bahasa Inggris gw emang ngarepin konten ini bang 😂,0,1 bulan yang lalu
@chachakrm,Wow hampir sejam. Kalau aku percaya conspiracy adalah fakta yg tertunda,0,1 bulan yang lalu
@deckeutomo,Posisi kameranya tinggi banget kayak cita-cita 🙏🏻,0,1 bulan yang lalu
@wahida8216,Sedang di slidiki sedngnkan polisi dsna ad yg skongkol😂 sm si bebek,0,1 bulan yang lalu
@kardevar,"Fun fact, konsep pengorbanan darah manusia jg ada di ajaran yahudi dan nasrani sebagai penebusan dosa.   Sudut pandang yahudi: yahudi terbagi beberapa kelompok,  krn ada pendeta yg menyembah dewa ,dan ada yg menyembah allah, atau bercampur keduanya. Praktik pengorbanan darah manusia untuk penebusan dosa ini dilakukan yahudi dalam menyembah dewa.   Sudut pandang kristen: berdasarkan ajaran rasul paulus (ahli taurat, pendeta yahudi), nabi adam masih membawa dosa. Karna dosa manusia terlalu besar, jdi perlu pengorbanan darah yesus untuk penebusan dosa manusia.   Sudut pandang islam: Nabi isa as datang ke yahudi untuk meluruskan ajaran pendeta yahudi yg sesat. Salah satu ajaran nabi isa as,  tdk ada ritual pengorbanan darah manusia untuk penebusan dosa, krn nabi adam as ketika turun ke bumi memang untuk ujian, sudah dimaafkan dosanya dan kembali suci. Jadi sistem dosa dlm islam ditanggung masing2 org dan dimulai ketika umur sudah baligh.",1,1 bulan yang lalu
@susrianadewi3482,Makasih bang udah mau ngerangkum kasus ini😁. Males cari tau sendiri soalnya🤭,0,1 bulan yang lalu
@yourkeyword,MISTERI DUNIA MEMANG SUDAH PADA GILAAAAAAAAAA,1,1 bulan yang lalu
@ዕዪረ,"""Kasih semua uang dan bisnismu ke saya!"" Leslie Wexner: ""Baik Tuan...🙏""   Ngerti dong? 🤭",0,1 bulan yang lalu
@hannysuryani3989,Hadiiir...🤗,0,1 bulan yang lalu
@adesunja-hz2up,bang hiro kantung matamu😢😢 sehat2 ya bwaaaaang..,0,1 bulan yang lalu
@r_emon69,Aziza lagi aziza lagi,0,1 bulan yang lalu
@adorablepurnama,"Bang hirooo sehat-sehat ya bang, jgn diforsir kerjanya ya bang hirooo",0,1 bulan yang lalu
@itszyiiaacoffee,Makasih banget udhh rangkum,0,1 bulan yang lalu
@mayanggssarii,Manteuppp bang😂,0,1 bulan yang lalu
@kpopis1,"Akhirnya ada yg up, males baca soalnya sebanyak itu e",0,1 bulan yang lalu
@AlfinaFitryana,Makasih banyak bang .. sehat sehat yaa ❤❤,0,1 bulan yang lalu
@annisafawziah-fw2xt,aku liat babu di tag di lambe turah 😄🤣 semangat ya babu menuruti majikan,0,1 bulan yang lalu
@watermeyong,Terima kasih videonya bang ❤,0,1 bulan yang lalu
@aqeelakhumairahdwiputri7349,Salfok SMA gigi mas Hiro pke retiner y mas✌️🙏,0,1 bulan yang lalu
@smitty_99,vip hadir🙏🏻,0,1 bulan yang lalu
@VebriYana-o4k,Aku baru tau dri babang tamfan.,0,1 bulan yang lalu
@madumurni1305,Munculnya tadi malam gak langsung nonton soalnya kadung ngantuk. Nah paginya muncul berita2 ini di ig. Gak paham apa sih ini. Keinget lagi ada video bang hiro yg tadi malam. Baru nonton sekarang deh biar mudeng 😢,0,1 bulan yang lalu
@dearestcha,and it just the tip of the iceberg...,0,1 bulan yang lalu
@aysnlin,"ini yang ditunggu tunggu, masih kurang afdol kalo belum dibawain bang Hiro",0,1 bulan yang lalu
@vionaazhraviona2711,"si Leonardo laku banget ya di party party elite, kemarin di p ddy ada, skrng di epstein juga ada",1,1 bulan yang lalu
@vieselvie270,Ini detail bgt thx,0,1 bulan yang lalu
@iniyulda,"Eh bang Hiro btw lu mirip itu loh, Hendra, yg ada di film lawak Office boy 2006 itu mirip jiiir 😭",0,1 bulan yang lalu
@feravirlyana4137,Lebih paham kalo disampein sama kamu bang  Majikan happy,0,1 bulan yang lalu
@aysnlin,:_KEREN:,0,1 bulan yang lalu
@RaisyaMarwan-t3e,"Apa katany tadi? Pacarny si Jef Menolak miskin,maaf lucu ngak ngak ngik ngik🙏🥰🤭",0,1 bulan yang lalu
@ekaruliati,Makin di tebelin makin keliatan takutnya bang hiro 😂,0,1 bulan yang lalu
@jeonjungkook-b7v,"bg, kenapa mata kamu bengkak banget...",0,1 bulan yang lalu
@maulyaargiyadiyanti8957,"Masalahnya epstain ini sudah di bahas 5 tahun lalu bang Hiro ?? Makanya kenapa aparat dengan mudah nya saja membagi dan nyebarin file file tersebut?? Ada kemungkinan juga di bagikan nya file file tersebut hanya untuk peralihan karena dengan di bagikan nya file file itu semua orang akan berasumsi bebas dan cendrung akan melupakan inti kasus,,karena juga asumsi asumsi serta penilaian orang akan terbagi bagi ?? Dann tentu orang orang/netizen akan fokus pada satu orang atau orang yng mereka kenal ?? Yng namannya kegiatan seperti itu di rasa cukup lumrah yaaa apalagi melibatkan para elit elit global dan tentu sudah menjadi rahasia global pula?? Seee walaupun viral gak bakal berpengaruh juga  bagi golongan elit global,,apalagi hanya setara netizen yng hanya berkomentar serta nge up dan membagikan ?? Sekalipun ada dari mereka² yng memiliki sosmed yng sudah centang biru pun paling paling mereka hanya membahas serta merangkum sesuai dengan jadwal konten mereka,,dan menyerahkan komentar serta pendapat ke netizen ??",0,1 bulan yang lalu
@risfayanti,"Aku milih hirodata aja dah, g tllu serius, ad bodor2nya",0,1 bulan yang lalu (diedit)
@innabudiutami9457,"jepriii jepriii.. gak dimane"" dibelahan bumi mane juga.. hidup lu kek dajjal emang hadehhh..",0,1 bulan yang lalu
@muhammadnur9317,👍,0,1 bulan yang lalu
@Emma1978-qk1sp,"J.E Belum Mati,Dy Skrg Ada Di IsraHELL",0,1 bulan yang lalu
@cryptobetta1965,Epstein ini belum ada apa-apanya dia hanya pelasana lapangan. Yang paling berbahaya orang/organisas dibelakangnya Epstein.,0,1 bulan yang lalu
@anapurwitasari5547,"Saya baca di Middle East Eyes, keberadaan Kiswaa itu dikaitkan dengan persahabatan Epstein dengan seorang pebisnis asal Uni Emirat Arab bernama Sultan Ahmed bin Sulayem (later called as Sulayem dalam korespondensi surel mereka sejak kenal di tahun 2008). Sulayem semacam mentor Epstein untuk menjalin network di Timur Tengah, karena dalam salah satu surel mereka, Sulayem memberitahukan kepada Epstein bagaimana cara berkomunikasi dengan orang-orang di Arab Saudi yang dia sebut sebagai 'para teroris'.  Thats what I was reading. Semoga infonya bermanfaat. 🙏🏻😁",0,1 bulan yang lalu
@watermelon42571,p,0,1 bulan yang lalu
@KangeM-v7c,Setiap kebejadan moral adalah hasil karya yahudi,1,1 bulan yang lalu
@candrasinaga5009,$,0,1 bulan yang lalu
@NitaKurniasari-i3l,"🫢🤫🤣JEPRIIIIII,KUNTIIIIII gak tuh,kl gw yg bawain cerita nmnya gw ganti JEPRUT/JENGLOT&KUNTI,sesuai dgn perbuatan mrk kan.",1,1 bulan yang lalu
@astidina9135,Setresss sumpah,0,1 bulan yang lalu
@radikakiki,matanya bengkak banget bang hiroo? kenapa? lg kurang tidur yaa?😢,0,1 bulan yang lalu
@xxyn-q6r,"Ini aja udh brp tahun lalu tindakan sih jepri ini, coba bayangin klo tahun 2025 ada begini (sih jepri atw anggota lain yg gk terungkap) psti di publish 2050😭😭😭",0,1 bulan yang lalu
@BarisanTukangSpam,Jepfri ga punya ijazah 😂 mirip muljono,0,1 bulan yang lalu
@mactans80,"Emangnya itu pula cm di poto"" doank y bang? Pas di buka ... porensik ga dtg x y ..pasti bnyk DNA 😂.. apalg lists nya bnyk jd gampang beuds cocokin DNA nye .. apa cm di pelem aja y SOP nye keq gt",0,1 bulan yang lalu
@yourarca,"gua bingung sama orang sana deh,katanya paling benci sama hal berbau pedofil,tapi kenapa kebanyakan kasus begini yang terjadi disono tu parah banget 😂ini kah yang namanya bangsa munafik 😂",0,1 bulan yang lalu
@Mysticaljune,"Abis dengerin abang, fikiran saya jd positif sih tp gak tau knapa keselip rasa bersalah jg soalny udh kejejel ama konspirasi2nya krna terlalu terlalu cocok. Terutama konspirasi satanic it, kya kena hipnotis jd keinget terus dan timbul keraguan apakah harus percaya atau gak.",1,1 bulan yang lalu
@iamswiss4989,"Bumi udah penuh, bumi baru belum ketemu, elite global like thanos 😂, mungkin revolusi nya nyiptain dna dna elite",0,1 bulan yang lalu
@FathimahMUA.1,"Plot twist Epstein masih hidup, krn dia kunci untuk banyak kasus yg mungkin ini dibuka untuk menutupi kartu as sebenarnya yg lbh mengerikan dr file2 yg dibuka ke publik ini",0,1 bulan yang lalu
@GavinNadine,fix sih ini mah dia ikut sekte,0,1 bulan yang lalu
@d.ddarablue,"Napa dah tingkah orang2 kaya aneh2 bgt. Gue jungkir balik cari duit, di belahan sana ada yg hambur2 in duit dgn cara yg aneh. Emang bner nih kata bang Hiro, dunia udah gila",0,1 bulan yang lalu
@iinindriyani-ju3ih,"Gua punga temen kerja umur nya 30ann lagi bahas pasangan dia ngomong "" suka perempuan yang mukanya polos trs kecil"" dia ngomong sambil ketawa² anjir PDF lo",0,1 bulan yang lalu
@sumisumiKu,Anjerr baru aja mau ngetik request ini kasus Awokawokawok,0,1 bulan yang lalu
@dindapuspitasari2300,"bang, kalau bang hiro capek istirahat dulu gak papa bangg... jangan dipaksain banget, matanya sampai bengkak gitu... sehat sehat ya bangg",0,1 bulan yang lalu
@masukindong2571,"agen mosterd dibiayain sama siriwil buat memeras elit global,  diem2 dikasi dana biar langsung meletup supya masuk circle elite",0,1 bulan yang lalu
@diahasih7875,Babu berjasa buat majikan2 yang kudet,0,1 bulan yang lalu
@megairnawati5687,Foto muda nya mirip president Perancis ga sih?? 😂,0,1 bulan yang lalu
@pugerpujianto442,pesugihan GN kawi lewat🏝️🏝️🏖️🏖️🎱,0,1 bulan yang lalu
@PutriaqilaSyakillah,Sebagai perempuan yg menjunjung tinggi feminisme gua paling Gedeg sama kasus kek gini,0,1 bulan yang lalu
@sonyexperia-h9k,Jepri.... Jepri... Pocong mumun kali ahh😅😅,0,1 bulan yang lalu
@SaGachannel6649,"Aku tidak percaya dia sudah mati di penjara, aku yakin dia sudah disembunyikan",1,1 bulan yang lalu
@elinutri254,"Kayaknya sy jg penah nonton yg ngebahas konspirasi dibalik lagu justin bieber ""yummy"" kayak mau ungkapkan yg dia alami (pelecehan) oleh org2 yg berkuasa.",0,1 bulan yang lalu
@ayususanti7315,"Si Epstein ini kan dulu hanya sekedar teori konspirasi bahwa dia adalah seorang yg suka menjual belikan anak2 dan perempuan dengan klien2 org2 besar dunia. Dan sekarang bukan hanya sekedar teori konspirasi saja, tapi mmg terbukti..",0,1 bulan yang lalu
@nadiraclemira,"Seluruh dunia kayak gitu semua,dinegara manapun selama uang bicara semua selesai,kl sekarang nunggu viral dulu baru ditindak lanjuti",1,1 bulan yang lalu
@nuratunislamiah8799,Aaa makasih babu ku. sayang banget ih sama babuku 😂 aku dari kemarin nyari ini,0,1 bulan yang lalu
@vickydwiyan4439,Salfok sama action figure digimon yg ge pengin,0,1 bulan yang lalu
@anifani_channel,Sepertinya ada baal..baal adalah sesembahan kaum Quraisy arab jahiliah dan tentunya sampai sekarang ritual yg sama di lakukan Pada waktu musim haji oleh orang sedunia..baal mewakili dewa bulan dan bintang..bila ada simbol bulan dan bintang di atap bangunan atau kubah.. itu simbol Yg meninggikan baal dan baal juga punya nama baru sejak ada ajaran penyembah baal abad ke 7 dan mempunyai nama baru tuhan dalam bahasa arab..,2,1 bulan yang lalu
@RiamCute,Epstein bukan Yahudi kaleng2....dia agen mossad yg permainnaya masuk top leader ...tujuannya utk memeras baik ekonomi dan politik.,1,1 bulan yang lalu
@raissaaaaa,Makasih bang bikin segmen ini,0,1 bulan yang lalu
@dhikasimatupang2611,KUNTI GISLEN wkwkwkw kaget bgt,0,1 bulan yang lalu
@Savana_zahra,gw cuma liat 500 file foto rumah si Epstein aja ngeri bngt liatnya,0,1 bulan yang lalu
@DeaDamara-v6k,"Aku juga udah nonton versi lain di Youtube Detektif Astral kak difan, mereka membedah kasus2 besar dari sisi spiritual.. Yg klo di fikir secara logika misalkan itu konten ngarang cerita kok hasil autopsinya sama kayak yg mereka ""lihat"" secara gaib. Kebetulan yg terlalu kebetulan",0,1 bulan yang lalu (diedit)
@Harryhug-k9,Part 2 dong Bang...  Apakah foto² tumbal manusia di pulau itu asli atau konspirasi...  Trims,0,1 bulan yang lalu
@jakimaharrasyiidah0761,"Sebenernya ya, mereka Uda gabutih efsten haha, 🤣 udahlah ya semuanya serba serbi hitamnya dunia 😎",0,1 bulan yang lalu
@yuniwarningsih1818,"Setiap orang punya rahasia apalagi orang2 besar,kalau sifatnya melenceng bakal kebal hukum,saya rasa kasusya bakal gantung,alot dan terlupakan",0,1 bulan yang lalu
@Selamanyasenang,Konspirasi itu realita yang tertunda 💀,0,1 bulan yang lalu
@KratosHambaAllah,Padahal dengan kekuatan dan kekuasaan mereka itu bisa mengubah dunia menjadi lebih baik. Mereka akan menjadi pahlawan yang akan dikenang. Mereka punya banyak pilihan namun memilih untuk menjadi iblis. Mereka adalah orang kaya raya palsu!.,2,1 bulan yang lalu
@juliantoliu1420,"3 juta file itu bisa buat konten utk seumur hidup lho, kalau mau dibahas",0,1 bulan yang lalu
@Polarbear-l5t,OH MAI GAWD habis ini nggak bisa pakek cream cheese buat baking😭 hoky grail pasti terngiang ngiang,0,1 bulan yang lalu
@mamat2014,menurutku si epstein ini kematiannya dipalsukan 😂,0,1 bulan yang lalu
@nikyoayuki8773,Infinya si jepri itu menurut teori gua dikorbanin dengan cara dibuka habis2an masalah dia buat nutupin masalah yg lebih gede lagi,0,1 bulan yang lalu
@MonicaAlyssa-d8t,Perpaduan Fir'aun n Azazil yg jadi Iblis bapak nya syaiton di campur Dino daurus,0,1 bulan yang lalu
@DewiNoerApriliani,"In this era, ayo perbaiki iman guys kencengin lg ibadahnya. Biar gak masuk neraka bareng org2 dajal ini, naudzubillah",0,1 bulan yang lalu
@Faiinmind,Teori gue pribadi kayanya si jepri gak bener bener udah mati dah,1,1 bulan yang lalu
@Qiqi_Aja,"Yang pasti ga mungkin ada nama prabowo, semenjak pulang dari Timor Leste semua taulah 😅",0,1 bulan yang lalu
@ichaannisa1752,cowok aquarius banyak yg jahat yaa 😊😊,1,1 bulan yang lalu
@rismanrkml,mantapp bgt waktunya mam ❤❤❤❤❤,0,1 bulan yang lalu
@thegreatestbetelgeuse,gg gercep bgt bg makasih🥺😭,0,1 bulan yang lalu
@yshop7153,Gercep bgt.. aku greget bgt sma epstein ini.. 🤨,0,1 bulan yang lalu
@2010khiara,Terima kasih babuku asupan nya😊,0,1 bulan yang lalu
@Akadkita-i1i,Aku baru mau req ini wkwk,0,1 bulan yang lalu
@rlani2290,Nungguin bang hiro buat bahas,0,1 bulan yang lalu
@naffarenakim6349,Ini balas dendamnya china kayaknya karena maduro ditangkap. Jadi aibnya disebar wkwkwk,1,1 bulan yang lalu
@RosmawatiManan,Baru terang benderang kisahnya,0,1 bulan yang lalu
@dafadaffa4872,Thankyou babu😂,0,1 bulan yang lalu
@sitirofiqah2919,Love you lah bang,0,1 bulan yang lalu
@mbot8879,Gw udah langganan tapi jarang aplod lu😂🎉,0,1 bulan yang lalu
@berbagikreasi1345,pri jepriii.. gila lu!,0,1 bulan yang lalu
@rformylastname,Bang spill kacamatanya dong. Bagus banget.,0,1 bulan yang lalu
@layarindependen,Menarik,0,1 bulan yang lalu
@alifaKnalifakn9162,Perlu nie buat isi otak,0,1 bulan yang lalu
@pratiwiluv,Ayo kita bareng2 deh la haula wala kuata illa billah coba yg bisa nulis arab ny tolong tulissinnn😊,0,1 bulan yang lalu (diedit)
